id,name,review_count,rating,latitude,longitude,price,station
7hePVRXOyDD2wkpfQmOxrQ,Miam Miam,11.0,4.5,48.89555857,2.29561552,€€,Président Wilson - Jean Jaures
IUjXmKo-WnKZl8l-WVYrfA,Paris XVII,19.0,4.5,48.882268835579,2.2882651718518,€€€,Président Wilson - Jean Jaures
SCIn9w_ezUXWffZtK1D-kA,La Samb,4.0,5.0,48.89636,2.29737,0,Président Wilson - Jean Jaures
YggkCJq5nprLW9Ud91gJbA,Teppanyaki Ginza Onodera,7.0,5.0,48.8530352594942,2.33398758830003,€€€€,Musée d'Orsay
oFdyQjpA87-Y1BlFJi81Pg,Tamara,5.0,5.0,48.86429,2.33605,0,Musée d'Orsay
-XdeJunKGvFEyjTAm4Wjtg,Les Pinces,5.0,5.0,48.8540599,2.33831,0,Musée d'Orsay
O-X0r1kxlDzKimc-HyicSw,Arbane,14.0,5.0,48.85564,2.33835,€€,Musée d'Orsay
yNjWRVdbVvzGkQNhvpuMvg,Seulement Sea,13.0,5.0,48.8516186,2.336174,0,Musée d'Orsay
CQi4W2vY8KSiG6n24eaScA,Mystery Cuisine,13.0,5.0,48.86572,2.33728,€€€€,Musée d'Orsay
W2DRU4CmZwGy6I5C1Jwe1g,Sushi B,6.0,5.0,48.8677572025742,2.33746652516746,€€€€,Musée d'Orsay
Yq1084dh0THvZYQRJkR1kg,Restaurant du Palais Royal,11.0,5.0,48.865580245548,2.33890172838062,€€€€,Musée d'Orsay
InFc2tIyO3RkfJdqu5H6EA,Ritz Bar,11.0,5.0,48.868108,2.328869,€€€€,Musée d'Orsay
jvaKUEzscmxTmVSbSR7Maw,L'Espadon,5.0,5.0,48.868108,2.328869,0,Musée d'Orsay
I3Hmkr69O3TEfqh_BZ7KBQ,Tennessee Paris,5.0,5.0,48.8537899,2.3390399,€€€,Musée d'Orsay
lTGYl3EcDKgXUhKpd7qQsw,Le Pré,10.0,5.0,48.85301,2.33514,0,Musée d'Orsay
9hDfehxkmfQYaE9nvVKjCw,RICHART,13.0,5.0,48.8551483,2.33393,€€€,Musée d'Orsay
wAFzjPSm_GfmcPqyUJxmxw,Le Petit Jacques,9.0,5.0,48.8438628569738,2.34169956296682,0,Sabot - Rennes
GNJSCW8x0N0R_s7BJug8cg,Saigon d'Anton,5.0,5.0,48.8496499,2.34005,0,Sabot - Rennes
R38fKm8cPHPBCovE9ThGVA,Sequana,7.0,5.0,48.85675,2.34154,€€€€,Sabot - Rennes
ilCyT646klObzfxseJ0z1A,Nadia,9.0,5.0,48.8512795,2.3440643,€,Sabot - Rennes
r2kbxjWiU8BV7Vxn-p53Qg,Boulangerie Moderne,11.0,5.0,48.84551,2.34422,0,Sabot - Rennes
N_um0udzr5HLGN_KMCHyDQ,Wine O'Clock,5.0,5.0,48.85398,2.34352,0,Sabot - Rennes
Pn0BTmp4ZxJLS4FHLYHY2g,La Boulangerie d'Assas,5.0,5.0,48.84554,2.33178,€,Sabot - Rennes
5TvpB7UPDFdUv_MqQfEsEg,Little Big Bear,10.0,5.0,48.84957,2.34021,€,Sabot - Rennes
iPkTOYajrg6e7-ldGgyJQA,Cap,4.0,5.0,48.8878098,2.30597,€€€,Alfred Roll - Berthier
JhmhAbjtOhjWqMjUj9IwYg,Les Messugues,13.0,4.5,48.880122248126,2.30326132650721,€€€,Alfred Roll - Berthier
IGne41QpDs1YnCDhw44GIw,Musée Nissim de Camondo,20.0,4.5,48.87885,2.31286,0,Alfred Roll - Berthier
z5Uyisyd9qU7sFGRNyowwA,Shiki,27.0,4.5,48.837524,2.24815,€€€,Billancourt - Général Leclerc 
auVjpJst3io9eb6s8pt2Ag,La Table de Cybèle,7.0,4.5,48.8278755,2.2421091,€€€,Billancourt - Général Leclerc 
PKpDGvhD_7hJWoUwdOXUyg,Le Ténéré,7.0,4.5,48.83266,2.24923,€€,Billancourt - Général Leclerc 
CzIpCPKyjA4-RAxNtApr6Q,Patrizia,3.0,5.0,48.8396745305946,2.24140103906393,0,Billancourt - Général Leclerc 
oaQqFlZMArCHyDUSzFFhmw,La Marmite,4.0,5.0,48.8358834,2.2501314,€€€,Billancourt - Général Leclerc 
9YGHVIExM7h2My84CTKpQQ,71 Pm,3.0,5.0,48.84011,2.23738,€€€,Billancourt - Général Leclerc 
LsgVnQCkOxNN3XOvdCAwEw,Home Sweet Home,14.0,4.5,48.8315168,2.2401865,€€,Billancourt - Général Leclerc 
zV4s5IayJhiCe5jqYbTM_Q,Gusto Divino,5.0,4.5,48.83631,2.23798,€€,Billancourt - Général Leclerc 
bLU03O9C-t3eX9GGN-0Tow,Plantxa,8.0,4.5,48.83752,2.24709,€€€,Billancourt - Général Leclerc 
Db6fIHCJLiX-RCu0v0_egQ,A Tavola,19.0,4.5,48.84002,2.23729,€€€,Billancourt - Général Leclerc 
P2-YSPFnPLppUTDCzushTg,Dolce Vita,9.0,4.5,48.837268,2.245522,€€,Billancourt - Général Leclerc 
9OyPyTmY8WNV-gAIOZDEIg,Le Plaisir des Mets,9.0,4.5,48.8355834,2.2505925,0,Billancourt - Général Leclerc 
njeu2OAqtqO8jQhfJslm8Q,Musée des Années 30,12.0,4.5,48.83591,2.23929,0,Billancourt - Général Leclerc 
DPSqlOxK1w4U8suA5ux05w,Vitalis,6.0,4.5,48.8365326283892,2.23663874294807,€,Billancourt - Général Leclerc 
TXx3oYZKg5t8w3aIFZ0Edw,Chez Madeleine,21.0,4.5,48.8399901,2.2453856,€€,Billancourt - Général Leclerc 
6FUSAQ03zzwyMrUO18VuYg,Jacob,4.0,4.5,48.8354366,2.2315813,€€,Billancourt - Général Leclerc 
gNxtFBjrCZw5t5Kab7dQew,J.S.K Jeunesse Sportive Kabilie,2.0,5.0,48.84093,2.2313299,€€,Billancourt - Général Leclerc 
RBjFi0vfHsE877rRTiWR4A,Colchide,8.0,4.0,48.8926232,2.3520804,€€,Ney - Charles Hermite
YtBPi1OJPjoH7P8DGCpquA,Grill Istanbul,1.0,5.0,48.89073,2.37626,0,Ney - Charles Hermite
GJfk1ZLQeJIz28gFK6xd7g,Le Mandarin du Marché,6.0,4.0,48.8912,2.36116,€,Ney - Charles Hermite
AQzioCKDA8PNvIXaQO1d_w,Restaurant Adana,1.0,5.0,48.8913116,2.37621,€,Ney - Charles Hermite
Cd17mEsdnG0DY6U-86Dn2Q,Chez Lurdes,1.0,5.0,48.8906593,2.3612599,€,Ney - Charles Hermite
vh4E5bxOf8PO7VxkA2p2Qw,O Cantinho Do Churrasco,2.0,5.0,48.8154121,2.504876,0,Hôtel de Ville de Champigny sur Marne
7M5e943gtENh4Esi8RFeQw,casamama,3.0,4.5,48.80742776,2.50771908,€€,Hôtel de Ville de Champigny sur Marne
fp2Og-_qLvM2M3VMsF8W0A,La Table des Marronniers,3.0,4.5,48.8049327007514,2.49809624852938,€€,Hôtel de Ville de Champigny sur Marne
hhlZ_dt8_-xcKIqmkduObA,786,1.0,5.0,48.81513,2.50571,€€,Hôtel de Ville de Champigny sur Marne
hhzNClGhNfe0CzMO1EkD_A,Le Dynastie,1.0,5.0,48.80592,2.51077,€€,Hôtel de Ville de Champigny sur Marne
KD4VqtDcCWpGYXXfSgqCuA,Villa Celeste,2.0,4.5,48.8072074,2.5085245,0,Hôtel de Ville de Champigny sur Marne
TtCUyN4XlMMIxB-I9jdTsA,Ole Bodega,5.0,3.5,48.8133877,2.5073434,0,Hôtel de Ville de Champigny sur Marne
gicRmLwmTEp5KGP8tciaIQ,Aux 4 sergents,3.0,4.0,48.8116598,2.5105111,€€,Hôtel de Ville de Champigny sur Marne
5c-x4hnMwHgSnxVc4UKrTg,Bario Mio,2.0,4.0,48.82073269,2.51097835,0,Hôtel de Ville de Champigny sur Marne
YM_dZyeoLGJz1pp4gNVH-g,Restaurant Salvamori,1.0,4.0,48.8142,2.51156,0,Hôtel de Ville de Champigny sur Marne
2YuhvvNiiJAcJqA1nASplg,Royal Prince,3.0,3.5,48.81504,2.5064,€€,Hôtel de Ville de Champigny sur Marne
ezjYZW7VynguC4LLbw-ROw,La Guinguette de l'île du Martin Pêcheur,15.0,2.5,48.8111,2.50386,€€€,Hôtel de Ville de Champigny sur Marne
BSD7DZUlz7-y0Wu1L0iGog,Kichi Suchi,2.0,3.0,48.8149052,2.5073014,0,Hôtel de Ville de Champigny sur Marne
7eEMVnnRnNCS36um5rlm1A,Chez Marcellino,2.0,3.0,48.8145775,2.5076629,€,Hôtel de Ville de Champigny sur Marne
gRynnAXo8oWcGI4j53NOjw,Rapido Pizza,3.0,2.5,48.82195,2.51059,0,Hôtel de Ville de Champigny sur Marne
EZrBxoh-0-7_daecNKBVvA,Pizza Hut,1.0,3.0,48.81303,2.51304,€€,Hôtel de Ville de Champigny sur Marne
xAx-SmdovJ1jLLPeP-sz7w,Guinguette du Moulin Vert,2.0,2.5,48.807699,2.520112,0,Hôtel de Ville de Champigny sur Marne
GcXYnzn-J6N6lKYt1rmdhg,L'île de l'abreuvoir,1.0,1.0,48.8108309,2.5106343,€€,Hôtel de Ville de Champigny sur Marne
xiVrVHZnXIQ1QsYB5ZckXQ,Le Bricheton,6.0,5.0,48.854904,2.402055,€€,Saint-Blaise - Mouraud
f9XCOqtE3qrvURUXIQbLzQ,Marche ou Crêpe,14.0,5.0,48.85262,2.40042,€,Saint-Blaise - Mouraud
-FG1vfWFxkhYnNiKEwqPLg,Peppe,9.0,5.0,48.860092,2.404201,0,Saint-Blaise - Mouraud
eGqQ_9kksER3P4qT9p26nw,Lou Tiap,8.0,5.0,48.8584351866272,2.40054457761232,€€,Saint-Blaise - Mouraud
iwbkYfgaQZDK8PqQxwkS7g,Chouette,4.0,5.0,48.85423,2.4055,€€,Saint-Blaise - Mouraud
EqruLhO8XGIIUXRXoOza2A,À Table,5.0,4.5,48.8569125958272,2.40007879999998,€€,Saint-Blaise - Mouraud
qC_AJP7ww7Vbug3bwDVvTg,Café Lumière,3.0,5.0,48.8596306,2.40503,0,Saint-Blaise - Mouraud
1djxsLyRrmz2Ci0A_oYmDQ,Birdy's,4.0,5.0,48.85179,2.3993,0,Saint-Blaise - Mouraud
Ei_yYfm22NkhI8EM-nnAqw,jiliya,6.0,4.5,48.848394,2.39591,0,Saint-Blaise - Mouraud
NyDVfQD_JJ9JOrZ6blTHNA,Le Casque d'Or,9.0,4.5,48.8596091,2.4050794,€,Saint-Blaise - Mouraud
zpvfY-aVrqIt6-W7up_I5Q,Chez Rita,19.0,4.5,48.856369,2.40417,€,Saint-Blaise - Mouraud
NYvkVO0cExmTnWGKw9DD1Q,Sadarnac,2.0,5.0,48.85983,2.405125,0,Saint-Blaise - Mouraud
75o5GGijnKTb2DfmTZEg2w,Boulangerie le 57,2.0,5.0,48.852447,2.4027077,0,Saint-Blaise - Mouraud
9v5wjdsZ3Y9fIzCbNHZaow,Grounded,5.0,5.0,48.8545089,2.384102,0,Keller - La Roquette
07-tDuYdWTosbTugLwTUDw,Chez Troquette,12.0,5.0,48.85866,2.38339,€€,Keller - La Roquette
DH956iI91y45OpnCNb5_sg,Fringe,12.0,5.0,48.86272,2.36476,€€,Keller - La Roquette
vsEQ4vAzTw5PB8QPSwDWKQ,Coupi Bar,8.0,5.0,48.8210033285843,2.37003795581943,€,Nationale - Marcel Duchamp
zSZ5-zMnusVLLEPOaJasSQ,Au Petit Village,12.0,5.0,48.8332625215691,2.35616696743751,0,Nationale - Marcel Duchamp
U3BHZJh7OTGzyzAnuRhsJg,L'Hommage,6.0,5.0,48.8223687343234,2.36309621483088,€€,Nationale - Marcel Duchamp
szmR_ZXSV85gWSDH38g4QA,Season Square,9.0,5.0,48.8329246392392,2.37078730774658,€,Nationale - Marcel Duchamp
4wu4yzuq8KumELj2qeNyHw,Librairie Nicole Maruani,4.0,5.0,48.831989,2.3603463,0,Nationale - Marcel Duchamp
KESpMmUvRyFJmsw9AN4-GQ,Fournil de Tolbiac,6.0,4.5,48.8271,2.36827,€€,Nationale - Marcel Duchamp
TdACvPkXg0xjOvK8eYjnRQ,Tempero,36.0,4.5,48.8331763147724,2.3693971364491,€€,Nationale - Marcel Duchamp
HXV1dy85FXHlT5An8eI4fA,Norouz,11.0,4.5,48.8266106,2.3745699,€€,Nationale - Marcel Duchamp
g7ceVj6dLb1NGIXb4JG40g,Khai Tri,26.0,4.5,48.82491,2.36226,€,Nationale - Marcel Duchamp
syfRIl99mik41_x2Zijenw,Chatime,5.0,4.5,48.8266869699445,2.35978703945875,€,Nationale - Marcel Duchamp
PkBfwjMHkfmmq_d4T_LL0w,Siam@Siam,12.0,4.5,48.8235736080354,2.36591744719908,€€,Nationale - Marcel Duchamp
EXbBGRYUu2X1xaA83WnN4Q,Père Fecto,7.0,4.5,48.82798,2.369,€,Nationale - Marcel Duchamp
i67eoaIRG-dE3eXw6iCQDQ,Chez Trassoudaine,18.0,4.5,48.828698,2.365149,€€€,Nationale - Marcel Duchamp
_krfAiFpbX_n7t5XbcHOiQ,Delfino,9.0,4.5,48.833653,2.360921,€€,Nationale - Marcel Duchamp
f0x-9Da_QHfxjahGK_Wlcg,Pho Bom,30.0,4.5,48.8234519151299,2.3618221655488,€€,Nationale - Marcel Duchamp
ODpAE-4WQAZV166-3H9TfA,Banh Mi 13,4.0,5.0,48.8248669,2.3640098,0,Nationale - Marcel Duchamp
7C3QnbURsiDxiJcwcAjoCA,Lak Thaï,4.0,5.0,48.8240125905177,2.36486010253429,€,Nationale - Marcel Duchamp
e18Z9RhKyC8459HxB3WEZg,Hang Meas,8.0,4.5,48.82216,2.36075,€€,Nationale - Marcel Duchamp
sVZsCd4nD5F3X7wyr0XciQ,Chào Bà,3.0,5.0,48.83328,2.35512,0,Nationale - Marcel Duchamp
caDP1P0M1ZpzHu-ZmvZrmQ,May Hong,8.0,4.5,48.8233346,2.3657144,€,Nationale - Marcel Duchamp
fLCDWAxE93c-RNbSE9VxuQ,Postiche,6.0,5.0,48.8640888,2.3437342,€€,Jeûneurs - Mulhouse
7x9uyVWKkba8SrlbLXj4fg,Sfizio,7.0,5.0,48.86571,2.3458,€€,Jeûneurs - Mulhouse
Yhv2RTggtsKmd5otco_XTw,Tradi,13.0,5.0,48.86635,2.34158,€€€,Jeûneurs - Mulhouse
BBu9k7jIvfL9T5AvQCQhXA,Yogis Bar,5.0,5.0,48.8569937618001,2.30139065533876,€,Place du Canada
Ww6EF_hHV3PbpSznu_l29A,Vietnam Food,10.0,5.0,48.8570652334938,2.30119083076715,0,Place du Canada
LJ2uNOaRKTqSdhUJ9icqQA,Le Boissy d'Anglas,10.0,5.0,48.870102,2.32229,€€€,Place du Canada
AEDz6Pr6ZyG6cYhMH6jZDw,foret de meudon,4.0,5.0,48.81208,2.23778,0,Place Tony de Graaff
mbY3jqvEjAnL7YVhq4ahVw,Issy Guinguette,20.0,4.5,48.8188179103984,2.25521208524447,€€€,Place Tony de Graaff
lDieyMQVf1FNnyU1J6bwoA,Oisushi,3.0,4.5,48.816426,2.2474058,€€,Place Tony de Graaff
6mH5KUUNKp4Fo7lL4Gctyg,La Machine à Coudes,9.0,4.0,48.82495,2.24399,€€€€,Place Tony de Graaff
RCo4I9nHLlEdgokpvSOQfw,Thon,10.0,4.0,48.817618,2.249047,€€,Place Tony de Graaff
TTnLoeIYu708Oo0UVijrFA,Parc de l'Île Saint Germain,10.0,4.0,48.8265163433991,2.25747167730373,0,Place Tony de Graaff
ezUIVnrT3wSnGFCRoy82Ew,O Cantinho do Brasil,1.0,5.0,48.81211,2.24731,0,Place Tony de Graaff
a9R0CjLQmmsXqVALhgdGYg,Bellota-Bellota Boulogne,1.0,5.0,48.82607,2.24513,€€€,Place Tony de Graaff
UATGH4PEKIIWK9aUFI2mRg,Pizza Mach,1.0,5.0,48.8158269,2.2555188,0,Place Tony de Graaff
6b7pQZf1XEkAKKybdpnsAQ,Vap n'Co,1.0,5.0,48.823756,2.244208,0,Place Tony de Graaff
CQ2XFmtiqDDcILfYrnFbFA,Monsieur Moulinot,1.0,5.0,48.823505,2.249589,0,Place Tony de Graaff
sCNxpbc8VgNkOrz3W1SR6g,La Giostra,1.0,5.0,48.82582,2.23368,0,Place Tony de Graaff
ws4hcEEWoIRAvjphNX0T5g,Quai de Meudon,1.0,5.0,48.819229,2.239322,0,Place Tony de Graaff
038bfbFzigqwaogOZnUXpw,Chemin des vignes,5.0,4.0,48.8191296,2.2550646,€€€,Place Tony de Graaff
lxMaDs0myifY70JDVzkU8A,Maison Rouge,4.0,4.5,48.809755876496,2.237256141993,€€€,Place Tony de Graaff
-A6JxXK7PZeKBQBP9sf-hQ,Musée Rodin de Meudon - Dernière maison de l'artiste,3.0,4.5,48.813733,2.252494,0,Place Tony de Graaff
zDsMJuTU164Iym8MkYcQ4A,Le palais lotus,11.0,4.0,48.8188588,2.2495591,€€,Place Tony de Graaff
slVSQoTHiQ50JC1miGVZww,Brasserie du Moulin,2.0,4.5,48.8209938,2.2499268,0,Place Tony de Graaff
JH6u-RCEUSdU7nY0n-OpWw,Makido,5.0,4.5,48.887817,2.389888,€,Melun - Jean Jaurès
8IuYchlBlwpwiKcfec86Zg,Latinogourmand,14.0,4.5,48.88218,2.36755,€€,Melun - Jean Jaurès
sjNVj6_-rEZUM4X0u4lORA,Chez Les 4 Frères Bedri,4.0,5.0,48.88146,2.36449,€€,Melun - Jean Jaurès
W7HlQtKj_kp2SHyqxuYDPg,Les Bancs Publics,22.0,4.5,48.8908797,2.38388,€€,Melun - Jean Jaurès
0jMks4praEDC2ES_UfZq0A,Kinoko Sushi,8.0,5.0,48.8359,2.3846,€€,Terroirs de France - Lheureux
IXNMwTIPNM25EtPAWq7zhQ,Ernest et Valentin,5.0,4.5,48.8380514,2.3904362,€€,Terroirs de France - Lheureux
kB4PbNnoAvtdgTJ8ofTriQ,Bar & Beer Bercy,9.0,4.5,48.839431,2.38783,€,Terroirs de France - Lheureux
SfeBa1C_dfdBNcn6DYCOOw,Musée des Arts Forains - Les Pavillons de Bercy,40.0,4.5,48.83243508,2.3890405,0,Terroirs de France - Lheureux
r0CLZWVRSFnvoeQ5m02lNA,Chez Hashana,3.0,5.0,48.8359794,2.39938,€,Terroirs de France - Lheureux
IYQ67uTSfYod9AWyJYalaw,Boulanger Patissier,3.0,5.0,48.84006,2.39042,0,Terroirs de France - Lheureux
Khrhk-1WCz-Hm49Tzf8DRQ,Le Mai Vietnam,4.0,5.0,48.8362739,2.4001765,€€,Terroirs de France - Lheureux
WfiyBqyhbx0TncJPQ2fGMA,L'Escale de Marrakech,14.0,4.5,48.83491,2.40108,€€,Terroirs de France - Lheureux
mkQAUzML0iwGo0Rqb2J-5Q,Naan Stop,6.0,4.5,48.837429,2.3908899,€,Terroirs de France - Lheureux
ooofj6nC2GnTXUNfvFSRng,Le Venezia,20.0,4.5,48.8388725,2.3816411,€€,Terroirs de France - Lheureux
kHF71poyiYiTCDeW7bbCfQ,Le Touareg,11.0,4.5,48.8397217,2.3885688,€€,Terroirs de France - Lheureux
mywDIwqDHPtQFSmcqJRDkg,Les Caves de Reuilly,11.0,4.5,48.839364,2.39073,€€,Terroirs de France - Lheureux
K8IMCafzgJv9dMrtw7vzSg,Promenade Plantée,52.0,4.5,48.841136656188,2.39657923579216,0,Terroirs de France - Lheureux
tkqlzQfs2jS4rNQfHmcaGA,Larry's,4.0,4.5,48.8316689,2.3759999,€,Terroirs de France - Lheureux
tPxAVjISE8D92Y33AHgSEQ,Le Cidre d'Or,2.0,5.0,48.83637,2.39208,0,Terroirs de France - Lheureux
58F0cZMvOKPXtfhs2CW0dA,Les Zygomates,28.0,4.5,48.835876,2.398352,€€€,Terroirs de France - Lheureux
THwd-G0VNS0ljXF0tOUmcw,Dans la Cuisine,2.0,5.0,48.8267954373933,2.3804900759061,0,Terroirs de France - Lheureux
RcaTOZd3NdmI1NPMa8E9oQ,Il Goto,10.0,4.0,48.840868,2.387272,€€€,Terroirs de France - Lheureux
SPXompl2Mr_Fk02Z3rdEIw,Café Chabalier,5.0,4.0,48.83773,2.38262,€€,Terroirs de France - Lheureux
OSaGev9gC4Hrj6kBjhSj3A,Parc de Bercy,42.0,4.0,48.83712,2.380555,0,Terroirs de France - Lheureux
BuJnfWI86tTxFUon071EKg,Brasserie Bellanger,17.0,5.0,48.880937,2.3499401,0,Léon - Doudeauville
dh4sHu0knIDnsWCFl1oB2Q,La Binouze,6.0,5.0,48.881581280342,2.34652452170849,0,Léon - Doudeauville
JWo-u2OBnEJEz0CFAZ9IdA,Les Miscellanées de M Jash,5.0,5.0,48.8801637722566,2.35136020928621,€€,Léon - Doudeauville
emAz71y-NLkcBTYk23KUBg,Babka Zana,5.0,5.0,48.880263,2.341296,0,Léon - Doudeauville
Rk5X3MusWoANrhd2o6VhFQ,Boulangerie Mamiche,16.0,5.0,48.88013,2.34351,€€,Léon - Doudeauville
thXvzZMxyAZ8pjC0uU_2iw,Il Cara Rosso,3.0,5.0,48.8534045478525,2.21577576322593,€€€,Senard - Charles Blum
7mOKARUxAqiJRLBVBpLHDg,Les Petits Princes,4.0,4.5,48.859910836131,2.2191742950218,0,Senard - Charles Blum
rBJk2BKuxxjmA2SllKlk1A,Parc Edmond de Rothschild,6.0,4.0,48.85048,2.230287,0,Senard - Charles Blum
OXwTJ0Y9e7pmYZQEhhHlYA,L'Auberge de la Passerelle,9.0,4.0,48.8513877,2.221343,€€€,Senard - Charles Blum
wJaoYMqYnHHnY0g4higXpg,Le Terminus,1.0,5.0,48.8511893,2.2340093,€€,Senard - Charles Blum
hAJbhr6RgfBjJIdIkf4Fdw,Royal Sushi,1.0,5.0,48.8620415,2.2119,€,Senard - Charles Blum
wlcdbqZ_T3V9744tFGoGQw,Parc du Château,1.0,5.0,48.8648390141463,2.22547931980068,0,Senard - Charles Blum
th9nngbceUAR-ZWAvj5cGg,Win Sushi,1.0,5.0,48.85992,2.22131,€€,Senard - Charles Blum
tp9Ag_OmBmgDz_pQ2jCdHQ,Bistrot des Toqués,3.0,4.5,48.8622,2.22331,€€,Senard - Charles Blum
gCQ0Nfcx4qMktjHOuzx9vA,L'Atelier des Pains,2.0,4.5,48.8630443895832,2.2107697278061,€,Senard - Charles Blum
5PgWxjrp9SXUpdRL8Rp5GA,Mama Sista,2.0,4.5,48.8523909820304,2.22104814232785,€€,Senard - Charles Blum
48EpF_Bu0EbyHfrEq0vt9Q,Il Giardino Segreto,2.0,4.0,48.8627397,2.2170964,€€,Senard - Charles Blum
6EkcAYeTdjwPaRWEYKrrqw,Quai Ouest,108.0,3.0,48.852028,2.223356,€€€,Senard - Charles Blum
bgSZXrRY2lacML7vOtDGbQ,O' Sole Mio,6.0,3.0,48.8637094346141,2.2120209325409,€€,Senard - Charles Blum
pe3z8BK513e5vYryblQj1A,Le Galion,14.0,3.0,48.8635836,2.2299742,€€,Senard - Charles Blum
pzDwgs6_DkH_c3L0fqPG3g,L'Océan Bleu,1.0,4.0,48.85682,2.22076,0,Senard - Charles Blum
ykcQdDZlmXD2KP_hJdsocQ,Bishoku,1.0,4.0,48.8628,2.22359,0,Senard - Charles Blum
tR6u-AFTMt1eark-oQdX8A,Vog en Scène,7.0,2.5,48.860776,2.22456,€€€,Senard - Charles Blum
TwrMmC0zNingGLsOHrZSrQ,Aqua Caffe,3.0,3.0,48.8606498,2.2247804,0,Senard - Charles Blum
Y04HnbUUomFf0xBgL_CqUg,Longchamps,1.0,3.0,48.8611298,2.22997,0,Senard - Charles Blum
83urH8LEVqpchRJ70WiA8g,LeGendre Idéal,7.0,5.0,48.88726,2.31952,€€€,Guy Môquet - Saint-Ouen
02NKfAZFUknkF3LVyjnf6A,Y-Izakaya,19.0,5.0,48.88533,2.3255,€€,Guy Môquet - Saint-Ouen
FZRiGsg9wtN5vwX7fjVfbg,Banh Mila,6.0,5.0,48.8846561444231,2.32464795088622,0,Guy Môquet - Saint-Ouen
JxjqDDJ5N45irzLzcR4onQ,BREIZH Café Batignolles | La Crêpe Autrement,6.0,5.0,48.884954,2.320728,0,Guy Môquet - Saint-Ouen
OjJroSzpjwPXOe3MMZzFWg,Mova,5.0,5.0,48.884107,2.3233201,0,Guy Môquet - Saint-Ouen
7FaBNTyfqIKUn-YJYc_YbQ,Zozan,5.0,5.0,48.892304,2.330759,€€,Guy Môquet - Saint-Ouen
C-8tAGTvdAdPE136QohE3w,Cucuzza,9.0,5.0,48.8879089,2.31861,€€€,Guy Môquet - Saint-Ouen
7hhKRXcRbYKZhpMXuUMtBg,Soprano,9.0,5.0,48.88959,2.32611,€,Guy Môquet - Saint-Ouen
q04i5-4c7rmEOiwDjYgjtg,Terres de Café,13.0,5.0,48.885,2.32077,€€,Guy Môquet - Saint-Ouen
GLAx7XKmlNCIvBeSrpDTfA,Petit Boutary,4.0,5.0,48.8878,2.32246,0,Guy Môquet - Saint-Ouen
RgDXkphYsvJdCWkuEVfRiw,P'tit Père,6.0,5.0,48.8847325946084,2.40364447409583,€€,Alexander Fleming - Belvédère
qOUyZtnAH1nWvIy0JtUUDA,Délicieux Montmartre,4.0,5.0,48.8907394,2.40154,0,Alexander Fleming - Belvédère
fjHwanCdDvp5iPMwO7o_DA,Café Parisien,5.0,4.5,48.88202,2.39255,0,Alexander Fleming - Belvédère
CJ4OEbcv9GNRxp6-xjAEZA,Chez Arnaud,9.0,4.5,48.8874759985102,2.39266354590654,€€,Alexander Fleming - Belvédère
MQCIWOTdeWyDxRgLBc99OA,Philharmonie de Paris,23.0,4.5,48.8893059,2.3938069,€€,Alexander Fleming - Belvédère
_ZTNYu1jg4nJkD2GQS3N9g,Les Cascades,4.0,4.5,48.8727808,2.3898283,0,Alexander Fleming - Belvédère
CiVuxmFNVAAI64-4JyYZ1w,Nagasaki,10.0,4.0,48.8882559,2.3915856,€€,Alexander Fleming - Belvédère
18RM_fQo8QVJX9r-fQn0MQ,La Brulerie de Jourdain,5.0,4.0,48.87532,2.38983,€€,Alexander Fleming - Belvédère
Ct77aBDwU0PwJyOhjPTKXQ,Chez Kim,6.0,4.0,48.88018,2.39094,€€,Alexander Fleming - Belvédère
J1pAzTNXSUW4GekJxsVHJA,Au 140,20.0,4.0,48.87527,2.38983,€€,Alexander Fleming - Belvédère
hHLVTNSlGpDn4S7WSZC_3A,Le Pré en Bulles,15.0,4.0,48.8858284,2.4006401,€€,Alexander Fleming - Belvédère
sjesDaZ05LPAcRyqh6fG7g,Au Boeuf Couronné,98.0,4.0,48.88831,2.39135,€€€,Alexander Fleming - Belvédère
vKDDjyLUVG8h0NpjO9U3yw,Huîtrerie Garnier,5.0,4.5,48.8507208,2.2672306,0,Place de la Montagne du Goulet
02nRqrSoTTtl7mqANc0hAA,Yamagoya,5.0,4.5,48.84052,2.28939,0,Place de la Montagne du Goulet
eRW2w3JQpXiaDGpPdX91yA,Eizosushi,5.0,4.5,48.8377,2.27841,0,Place de la Montagne du Goulet
1NBOJW2u26RX0kNd_jvsqw,O Fil Rouge,7.0,4.5,48.8481903,2.2869899,0,Place de la Montagne du Goulet
pp7kjFN_qu-fFZFtAVZdQw,Le Pario,14.0,4.5,48.8463274,2.28352,€€€,Place de la Montagne du Goulet
hhVItBbmrQzON98XF84jTA,La Serenata,9.0,4.5,48.836015,2.285831,0,Place de la Montagne du Goulet
MfMRYtUHb5zx6NkkbuP4RA,Mini Festin,3.0,5.0,48.8512959,2.2774659,0,Place de la Montagne du Goulet
uaF5N63oPMmXNZ8lbzp6bA,La Scarpetta,6.0,5.0,48.880897,2.323073,0,Saint-Lazare - Place d'Estienne d'Orves
3rv9aPZrEDyEtd_AygOTpw,Salatim,9.0,5.0,48.8691034856447,2.34598416206267,0,Saint-Lazare - Place d'Estienne d'Orves
SN2Bhtb6jfO7eqezTrpbiA,Rêves de Pains,10.0,4.0,48.7922435355249,2.33296086882965,€€,Marc Sangnier - Division Leclerc
